       tic                           sectors          t0    t0_sigma          P0    P0_sigma morphology source flag
---------- --------------------------------- ----------- ----------- ----------- ----------- ---------- ------ ----
 124033255                              6,33 1471.242900    0.000818   3.3673406   0.0000102      0.333    LCF     
 124095230                             10,37 1567.979943    0.000572  10.6190279   0.0000120      0.159    LCF    A
 124106762                                 6 1476.039211    0.003683   4.1869104   0.0020167      0.358    LCF     
 124199788                            6-7,33 1469.691569    0.000128   2.3521756   0.0000004      0.152    LCF     
 124205037                                10 1570.986027    0.001771   0.3327345   0.0000008      0.794    LCF     
 124282575                                10 1573.261039    0.000029   4.8103945   0.0001541      0.314    LCF     
 124350360                                12 1629.703320    0.000379  17.1162213   0.0002705      0.007    LCF     
 124369049                                12 1628.007102    0.001149   0.2917354   0.0000007      0.759    LCF     
 124604724                             10,37 1570.875233    0.000986   0.1169202   0.0000000      0.697    LCF     
 124642273                                 7 1492.993908    0.326110   1.2341048   0.0016117      0.415    LCF     
 124651221                              7,33 1490.638736    1.057369   7.4215887   0.0003705      0.325    LCF     
 124712813                                 7 1492.304368    0.000537   0.8256580   0.0000658      0.381    LCF     
 124712820                                 7 1492.304021    0.000962   0.8256717   0.0000961      0.325    LCF     
 124912666                                12                           8.1119042   0.7338292      0.461    LCF     
 124950413                                 7 1497.496828    0.001883   5.7898897   0.0008537      0.219    LCF    A
 125115082                                12 1627.747691    0.001924   1.3010635   0.0001385      0.544    LCF     
 125175122                                 7 1493.938474    0.000559   9.6476573   0.0005439      0.386    LCF     
 125267683                                 7 1493.220709    0.001047   1.6102295   0.0000493      0.633    LCF     
 125298121                                17 1765.165831    0.000845   0.6129219   0.0000027      0.711    LCF     
 125442121                                16 1739.332739    0.003307   3.0183503   0.0015150      0.382    LCF     
 125497512                              7,33 1491.692941    0.000008   1.2731167   0.0000001      0.611    LCF     
 125501325                              7,33 1495.685257    0.007852   4.3837501   0.0000454      0.211    LCF     
 125857387                                12 1627.914434    0.076537   2.4947620   0.0050031      0.680    LCF    A
 125958765                                12 1627.698128    0.000553   0.6173582   0.0000022      1.025    LCF     
 126232983                                20 1844.818988    0.003956   4.5363155   0.0005020      0.301    LCF    A
 126325291                                21 1871.158246    0.000087   0.8293766   0.0000090      0.530    LCF     
 126336928                                15 1711.797021    0.000034   0.6980385   0.0000020      0.656    LCF     
 126446153                                 7 1492.976107    0.005916   4.2102754   0.0000196      0.581    LCF     
 126586580                              7,34 1493.118756    0.059010   3.9273332   0.0003526      0.553    LCF     
 126602778                                 1 1325.367013    0.000241   0.7121198   0.0000050      0.644    LCF     
 126637765                                 1 1325.376395    0.000417   0.2734502   0.0000005      0.835    LCF     
 126763885                              1,27 1328.347875    0.000262   4.3573928   0.0000021      0.304    LCF     
 126944775                                 1 1326.897274    0.000070   2.6958895   0.0000042      0.496    LCF     
 126945917                           1,27-28 1326.304935    0.013037   1.3410547   0.0000237      0.597    LCF     
 127365016                             16-17 1744.807405    0.000015  20.8542116   0.0000215      0.178    LCF     
 127955334                                11 1601.484658    0.000493   3.0825801   0.0001938      0.390    LCF     
 128344724                                16 1738.818802    0.030741   0.7299716   0.0000483      0.781    LCF     
 128721058                                16 1743.128014    0.000905   5.7914560   0.0003454      0.337    LCF     
 128790976                             13,27 1657.429555    0.008712   3.5187572   0.0000221      0.212    LCF     
 128886984                                11 1600.928516    0.047316   1.6339861   0.0000151      0.782    LCF     
 128902999                                 7 1499.703476    0.001376   3.3791588   0.0006974      0.307    LCF     
 128927088                                16 1739.622013    0.038313   1.8822251   0.0001349      0.564    LCF     
 128927089                                16 1739.660148    0.002764   1.8823806   0.0000990      0.565    LCF     
 129116176                                11 1600.037920    0.000389   2.0173220   0.0000377      0.429    LCF     
 129268651                               7-8 1493.953489    0.003489   5.9631945   0.0030280      0.361    LCF     
 129409890                                16 1739.871332    0.000023   7.3514052   0.0000171      0.397    LCF     
 129455317                                16 1738.824642    0.000469   0.3207265   0.0000003      0.744    LCF     
 129538133                                16 1542.657942    0.376321  12.0919522   0.0212103      0.237    LCF    A
 129764561                                 3 1386.756676    0.000534   2.4348772   0.0002613      0.540    LCF     
 129781743                                 3 1386.021826    0.003690   0.4024900   0.0000628      0.750    LCF     
 129810365                         3-4,30-31 1386.071250    0.000498   0.2923476   0.0000004      0.869    LCF     
 129888462                                 4 1411.621724    0.000838   0.7224241   0.0000298      0.595    LCF     
 129913061                                18 1792.274167    0.000662   1.0962675   0.0000441      0.653    LCF     
 129979528                                18 1791.410645    0.000295   1.2201060   0.0001157      0.542    LCF     
 130158361                                20 1844.590996    0.000971   2.8500380   0.0000885      0.334    LCF     
 130158363                                20 1844.592156    0.000791   2.8498480   0.0000292      0.346    LCF     
 130876312                               7-8 1496.011769    0.000986   7.9399755   0.0004831      0.397    LCF     
 131239334                                10 1571.041272    0.000894   0.5698003   0.0000184      0.729    LCF     
 131625230                              9-10 1544.013927    0.092899   2.2134409   0.0002262      0.491    LCF     
 132298139                              9-10 1552.287527    0.003996  35.9681610   0.0037770      0.107    LCF     
 132448273                               7-8 1493.670699    0.007875   2.2550488   0.0005225      0.273    LCF    A
 133105082                               7-8 1491.896788    0.000103   0.4463651   0.0000207      0.789    LCF     
 133701671                                12 1627.130548    0.000105   4.6955429   0.0000263      0.235    LCF     
 134283998                               6-7 1468.468982    0.000182   0.6188381   0.0000072      0.619    LCF     
 134522557                         7-8,34-35 1495.456441    0.516311   5.7275413   0.0037663      0.294    LCF    A
 135050395                             10,37 1574.486047    0.000383   6.7599877   0.0000014      0.123    LCF     
 135085261                                22 1902.188628    0.000158   4.4868623   0.0000704      0.350    LCF     
 135088521                                22 1904.404383    0.087319  17.1141414   0.0252957      0.459    LCF    A
 135244338                                10 1571.370454    0.063831   0.6149767   0.0000047      0.963    LCF     
 135443051                                26 2011.069628    0.001916   0.8793067   0.0000351      0.584    LCF     
 136317809                                15 1712.094021    0.000302   2.7913652   0.0000427      0.404    LCF     
 136656542                                15 1711.504845    0.002096   0.6524070   0.0000018      0.813    LCF     
 136732283                             14-15 1683.930643    0.006170   1.2918663   0.0002669      0.424    LCF     
 136879755                                15 1711.523713    0.000222   1.5015498   0.0000483      0.375    LCF     
 136995510                                22 1901.613485    0.000174   2.7539308   0.0000203      0.363    LCF     
 137136194                          10,36-37 1571.562533    0.005408   3.1306539   0.0000474      0.405    LCF     
 137151074                                14 1683.529299    0.000521   0.3536262   0.0000042      0.917    LCF     
 137152301                                14 1683.808102    0.000299   0.4919965   0.0000082      0.767    LCF     
 137205922                       18-19,25-26 1791.691019    0.006801   3.3001413   0.0000594      0.430    LCF    A
 137310514                                14 1683.912869    0.000555   4.0534101   0.0002637      0.408    LCF     
 137341354                                14 1684.312052    0.000479   5.4072775   0.0001993      0.266    LCF     
 137408317                                14 1686.877354    0.006395   3.7236240   0.0003308      0.589    LCF     
 137408962                                14 1683.880463    0.000239   0.7770084   0.0000158      0.518    LCF     
 137501278                          19-20,26 1817.119051    0.000189   2.1353895   0.0000023      0.249    LCF    A
 137503140                                20 1842.561343    0.000053   2.9355373   0.0000123      0.319    LCF     
 137516558                             15-16 1713.656532    0.004568   3.8822389   0.0004459      0.291    LCF     
 137549183                                14 1685.640396    0.000159  10.2659573   0.0003427      0.141    LCF     
 137551461                                14 1684.143315    0.000615   0.9790534   0.0000410      0.564    LCF     
 137687487                                14 1683.429830    0.000315   0.5134829   0.0000010      0.713    LCF     
 137905775                                21 1870.810651    0.000992   0.4031699   0.0000437      0.516    LCF     
 137975907                                14 1683.867340    0.000385   1.7032721   0.0001123      0.453    LCF     
 138017750                                18 1792.389686    0.001550   2.4765255   0.0213463      0.675    LCF     
 138098461                             14-15 1684.689948    0.024750   1.1600306   0.0000287      0.880    LCF     
 138136997                             15-16 1711.511492    0.025731   2.3343622   0.0012893      0.322    LCF     
 138171285                          19-20,26 1821.453365    0.002264  21.4987717   0.0010378      0.169    LCF     
 138256097                             23-24 1931.180570    0.000078   0.4639323   0.0000015      0.787    LCF     
 138256675                             23-24 1929.912058    0.000054   0.5689197   0.0000006      0.709    LCF     
 138333980                                20 1850.778358    0.023064  17.8883306   0.0064859      0.081    LCF     
 138430438                             14-15 1686.892296    0.000750   5.7768454   0.0001762      0.327    LCF     
 138476641                             19-20 1816.304749    0.000075   0.4480622   0.0000009      0.633    LCF     
 138505004                             14,21 1684.266998    0.000179   2.2992573   0.0000016      0.469    LCF     
 138543573                                21 1870.789672    0.000022   1.1646797   0.0000015      0.627    LCF     
 138578906                          14-15,21 1683.527009    0.000221   1.2347531   0.0000018      0.527    LCF     
 138639253                             14-15 1693.468646    0.000176  17.5281048   0.0001038      0.072    LCF     
 138650903                          14-15,21 1684.154590    0.000359   2.5274296   0.0000029      0.317    LCF     
 138726174                             14-15 1684.440230    0.000807   3.5077253   0.0009990      0.807    LCF     
 138756003                                22 1901.635770    0.001384   1.3526452   0.0000767      0.616    LCF     
 138819130                                22 1898.776483    0.024313  10.7880606   0.0051521      0.239    LCF     
 138857475                                 6 1543.813456    0.005434  12.9392878   0.0008731      0.156    LCF     
 138888894                                14 1683.874774    0.001453   1.3535876   0.0000519      0.822    LCF     
 138893145                                14 1683.802463    0.002882   1.8753441   0.0002733      0.591    LCF    A
 138910382                                22 1901.717045    0.000290   1.1663118   0.0000214      0.341    LCF     
 138951779                             15-16 1713.905160    0.007735  11.9413036   0.0026492      0.409    LCF     
 138971570                                14 1684.514608    0.000067   1.5018739   0.0000259      0.533    LCF     
 139061135                                22 1900.414810    0.000111   1.1682788   0.0000070      0.562    LCF     
 139128537                              1,28 1326.731391    0.002597   1.5780590   0.0000055      0.350    LCF     
 139148071                                 1 1325.599586    0.000109   0.7007948   0.0000040      0.615    LCF     
 139188326                                 1 1325.879264    0.000163   0.5883808   0.0000022      0.533    LCF     
 139207681                                 1 1325.730661    0.000022   0.4936816   0.0000011      0.649    LCF     
 139252264                                20 1843.540279    0.000317   1.1325693   0.0000133      0.460    LCF    A
 139256217                              1,28 1325.349381    0.009481   2.1992267   0.0000090      0.554    LCF     
 139303531                                20 1842.610765    0.003059   0.5394192   0.0000585      0.570    LCF     
 139349813                                28 2064.583909    0.002987   8.9996607   0.0014602      0.220    LCF     
 139367232                                21 1870.800523    0.000129   0.5632800   0.0000050      0.523    LCF     
 139378834                                18 1791.036804    0.120073   0.5147505   0.0000226      0.520    LCF     
 139378835                                18 1791.550256    0.000443   1.0295240   0.0000390      0.473    LCF     
 139419658                            5-6,32 1438.424883    0.001079   1.8467987   0.0001953      0.968    LCF     
 139452314                                22 1900.077224    0.000988   0.3467611   0.0000069      0.785    LCF     
 139460937                                18 1790.940792    0.000027   4.0635072   0.0000768      0.276    LCF     
 139468902                              1,28 1325.645262    0.012778   0.4547342   0.0002799      0.741    LCF     
 139699256                                 1 1322.451033    0.001646   5.9527150   0.0004189      0.455    LCF     
 139700621                                 1 1325.556763    0.000253   0.3467937   0.0000053      0.763    LCF     
 139701741                                 5 1438.760717    0.000053   2.6303776   0.0000262      0.549    LCF     
 139703005                                 5 1438.276502    0.000299   0.3319240   0.0000017      0.737    LCF     
 139704026                              5,32 1419.854795    0.001891  25.7566928   0.0002940      0.281    LCF     
 139721086                           1,27-28 1328.360152    0.001688   8.9737351   0.0000209      0.178    LCF     
 139732428                                 5 1438.430358    0.000088   6.6637267   0.0000339      0.310    LCF     
 139825840                           1,27-28 1328.518021    0.011813   7.6881634   0.0001151      0.507    LCF     
 139841210                                 1 1325.581583    0.000045   1.4890015   0.0000052      0.499    LCF     
 140064648                               8-9 1517.522284    0.046472   0.5397545   0.0000044      0.888    LCF     
 140066660                         8-9,34-35 1518.443436    0.001962   1.6642292   0.0000040      0.961    LCF     
 140084919                               8-9 1518.534148    0.049780   0.8450043   0.0000050      1.011    LCF     
 140132301                         8-9,34-35 1517.792625    0.017207   0.6570841   0.0003080      0.977    LCF     
 140209204                                 5 1438.581147    0.000093   2.7520682   0.0000371      0.528    LCF     
 140212820                               5-6 1438.473667    0.000302   0.7776763   0.0000085      0.499    LCF     
 140288359                         5-6,32-33 1440.876355    0.053454   2.7661331   0.0000013      0.893    LCF     
 140346195                              6,33 1468.787188    0.002934   1.7290744   0.0000262      0.412    LCF     
 140493525                                 3 1385.904232    0.001064   0.3089662   0.0000117      0.754    LCF     
 140627676                          19,25-26 1816.479202    0.000158   0.2491776   0.0000007      0.766    LCF    A
 140659978                   5-8,27-33,35-37 1469.876902    0.000066   9.4400954   0.0000020      0.090    LCF     
 140659980                          1-3,5-13 1602.037316    0.000114   9.4400721   0.0000024      0.085    LCF     
 140661916                                 7 1492.084307    0.000138   0.5219397   0.0000060      0.596    LCF     
 140691463                     9,11-13,27-37 1620.467560    0.000470   2.0845385   0.0000031      0.300    LCF     
 140736015                          19,25-26 1825.919494    0.000379  14.6253941   0.0000434      0.108    LCF     
 140757590                              9-13 1544.571871    0.000413   0.4184041   0.0000009      0.865    LCF     
 140760434                       11-13,28-36 1602.528511    0.002196  30.9767086   0.8363151      0.128    LCF     
 140804999                          19,25-26 1817.007494    0.000388   0.9449783   0.0000020      0.610    LCF     
 140830390                       11-13,27-39 1325.895105    0.014693  12.8382058   0.0002555      0.279    LCF    A
 140867345                          19,25-26 1820.093451    0.106577  12.0207167   0.0036293      0.371    LCF     
 141124793                             11-13 1599.137154    0.001262   5.8870350   0.0001457      0.266    LCF     
 141126559                               4-6 1411.505623    0.000029   0.7766603   0.0000044      0.717    LCF     
 141127435                              1-13 1600.986439    0.007605   3.2422209   0.0003304      0.825    LCF     
 141148940                                22 1901.209120    0.000252   1.7303098   0.0000433      0.552    LCF     
 141148944                                22 1901.207972    0.000084   0.8652485   0.0000280      0.570    LCF     
 141179506                                22 1900.808153    0.031911   0.3791582   0.0000038      0.958    LCF     
 141268467              1-2,4-12,27-32,34-37 1324.368845    0.000594   4.1810902   0.0000040      0.337    LCF     
 141332108                              4,31 1411.198740    0.000013   0.3816202   0.0000000      0.709    LCF     
 141333573                              4-12 1574.203975    0.000337   4.2473074   0.0000075      0.378    LCF     
 141525324                          19-20,26 1821.162531    0.000500   0.7248980   0.0000056      0.441    LCF     
 141606986                          1-5,7-13 1325.467580    0.000699   0.3438411   0.0000001      0.731    LCF     
 141620020                          19-20,26 1820.775771    0.000492   6.2293870   0.0000209      0.366    LCF     
 141622065                          1-5,7-13 1330.695245    0.003307   2.9279902   0.0000549      0.577    LCF     
 141663326                                11 1601.445281    0.001059   6.6546536   0.0006114      0.198    LCF     
 141685465                              4-13 1416.199451    0.001416   7.8074225   0.0000969      0.220    LCF     
 141708335                     1-13,27-35,37 1600.007433    0.006271   4.7603435   0.0000457      0.251    LCF     
 141766191                             10-13 1598.355822    0.089249   0.3735113   0.0000002      1.002    LCF     
 141809359                         1-8,10-13 1607.719265    0.000170  12.1575600   0.0000218      0.089    LCF     
 141914317                           9-11,13 1544.697299    0.000114   0.4371692   0.0000013      0.784    LCF     
 141943694                             11-13 1599.693138    0.241805   1.8345625   0.0004957      0.380    LCF     
 141975903                         4-8,10-12 1411.009109    0.000169   0.2577022   0.0000000      0.758    LCF     
 141978095                             11-13 1609.498574    0.000140  12.8339767   0.0000388      0.222    LCF     
 142013583                           9-11,13 1544.841909    0.000098   0.3220011   0.0000003      0.964    LCF     
 142047616                       19-20,25-26 1816.255777    0.000233   0.1487238   0.0000000      0.547    LCF     
 142080812                                 7 1491.687207    0.000858   1.0580716   0.0000441      0.600    LCF     
 142105299                              9-13 1571.062372    0.000506  80.0528937   0.0006918      0.030    LCF    A
 142105466                              9-13 1598.301498    0.000628   0.4332051   0.0000007      0.868    LCF     
 142109430                  9-13,27-28,30-37 1544.510988    0.000258   0.6141031   0.0000005      0.821    LCF     
 142148228                         1,3-11,13 1325.319553    0.002455   1.5612094   0.0000174      0.460    LCF     
 142154041                       19-20,25-26 1817.863605    0.000251   2.9486974   0.0000056      0.426    LCF     
 142177867                                 3 1386.283072    0.000227   1.4352892   0.0000122      0.396    LCF     
 142258314                                20 1842.922632    0.000814   0.8441977   0.0000440      0.696    LCF     
 142262969                             10,37 1573.343006    0.000626  15.5149339   0.0000153      0.086    LCF     
 142308209                       14-15,21-22 1683.632836    0.000215   4.5518823   0.0000052      0.363    LCF     
 142409400                               6-7 1469.647169    0.000175   1.3869150   0.0000101      0.332    LCF     
 142441910                          14,20-21 1684.463091    0.000048   2.8796587   0.0000056      0.359    LCF     
 142587827                             20-21 1842.583582    0.000822   0.4393982   0.0000039      0.887    LCF     
 142618244                             20-21 1843.882638    0.000218   4.7796864   0.0000326      0.236    LCF     
 142677613                               6-7 1471.710669    0.000177   6.1826413   0.0000208      0.298    LCF     
 142742998                              8,35 1520.001751    0.001409   3.0962043   0.0000035      0.332    LCF     
 142783746                       14,20-21,26 1684.744181    0.000082   6.1512217   0.0000057      0.205    LCF     
 142791832                                21 1870.763134    0.000233   6.5419253   0.0001295      0.246    LCF     
 142852841                                 4 1412.017134    0.000463   3.4208469   0.0000682      0.185    LCF     
 142865103                                21 1882.239764    0.000610  13.3344976   0.0010396      0.148    LCF     
 142875987                              4,31 1414.101575    0.022241   2.4719288   0.0331964      0.281    LCF     
 142929481                                 4 1412.636949    0.000121   1.1467361   0.0000067      0.504    LCF     
 142979644                          14-15,21 1687.545642    0.000355   4.1790314   0.0000039      0.110    LCF     
 143022688                              4,31 1411.196682    0.012039   1.5661604   0.0000083      0.325    LCF     
 143100813                                25 1983.906275    0.000034   0.3877488   0.0000012      0.806    LCF     
 143117999                              6,33 1470.119437    0.003616   5.7007498   0.0000723      0.189    LCF     
 143171265                                 6 1468.552880    0.002448   1.1411026   0.0000578      0.719    LCF    A
 143234741                                 6 1469.940262    0.000658   1.9178734   0.0000696      0.389    LCF     
 143318403                                 7 1492.141832    0.001084   0.7252496   0.0000818      0.538    LCF     
 143350469                                 5 1438.619717    0.000216   0.6608393   0.0000086      0.564    LCF     
 143350972                            5-6,32 1439.758371    0.403958   1.0817620   0.0000008      0.491    LCF     
 143669444                               7-8 1491.803412    0.000587   1.1038823   0.0000065      0.842    LCF     
 143848624                               7-8 1519.905107    0.003854   5.4320497   0.0017670      0.329    LCF     
 143924219                              1,28 1326.815838    0.000335   2.8201001   0.0000020      0.376    LCF     
 143959183                                19 1817.411794    0.000292   1.5685400   0.0000077      0.650    LCF     
 144000467                                 1 1333.294331    0.000390   8.8831592   0.0002454      0.149    LCF     
 144149848                         4-5,30-31 2141.803006    0.359819   0.7233873   0.0000047      0.338    LCF     
 144167463                                 9 1544.874663    0.212216   2.1466378   0.0001223      0.899    LCF     
 144194304                              1,28 1325.750869    0.000044   0.4834690   0.0000004      0.717    LCF     
 144282524                                20 1842.372307    0.000059   0.2929314   0.0000013      0.584    LCF     
 144336221                             28-29 1355.989758    0.268641   1.9711675   0.0007388      0.832    LCF     
 144440290                              2,29 1358.171656    3.357508  15.0147438   0.0084514      0.281    LCF     
 144462697                                 1 1325.662508    0.000394   1.2340071   0.0000335      0.555    LCF     
 144539611                                 4 1412.191874    0.000061   3.9809609   0.0000455      0.230    LCF     
 144598282                                 4 1411.545416    0.000178   0.6606694   0.0000108      0.726    LCF     
 144695651                                 6 1473.306405    0.002288   5.2978379   0.0013278      0.352    LCF     
 144700903                                 6 1470.584089    0.009661   2.3237787   0.0008746      0.297    LCF    A
 144804862                              8,34 1519.614577    0.002629   2.3848496   0.0000014      0.688    LCF     
 145116411                               8-9 1517.705028               1.0188601   0.0003613      0.575    LCF     
 145586291                                 8 1519.052732    0.947397   4.0167459   0.0266710      0.347    LCF     
 145762697                               7-8 1498.893309    0.010656   9.0663975   0.0029135      0.276    LCF     
 146039664                                 8 1521.608164    0.000351  17.8368584   0.0007745      0.110    LCF     
 146344020                                 5 1440.507134    0.000595   2.4939180   0.0000978      0.266    LCF     
 146439804                                 5 1430.145908    2.329795  28.5065844   0.4073095      0.077    LCF    A
 146520491                              5,32 1438.394070    0.000322   0.4486455   0.0000000      0.829    LCF     
 146522930                                 5 1438.138972    0.000137   1.0876046   0.0000116      0.435    LCF     
 146530594                           9-10,36 1561.765652    0.002291  27.0879453   0.0013093      0.132    LCF     
 146539195                              5,32 1438.109869    0.001112   0.2801374   0.0000005      0.736    LCF     
 146557531                                 5 1438.200118    0.000549   0.2708487   0.0000002      0.771    LCF     
 146559012                              5,32 1438.097696    0.000224   5.2819523   0.0000012      0.210    LCF     
 146559015                              5,32 1441.242867    0.003052   2.6403709   0.0382411      0.459    LCF    A
 146597035                                 5 1437.141111    0.000122   4.4001488   0.0002390      0.304    LCF    A
 146601318                                 8 1517.931855    0.000348   0.9869836   0.0000305      0.566    LCF     
 146601322                                 8 1517.932137    0.000022   0.9869950   0.0000014      0.576    LCF     
 146637697                                 3 1386.117944    0.000183   0.2717596   0.0000003      0.743    LCF     
 146688260                               3-4 1386.265605    0.000065   0.5030694   0.0000022      0.520    LCF     
 146712645                              3,30 1386.060997    0.000338   1.5214640   0.0000009      0.242    LCF    A
 146761368                               3-4 1386.057522    0.000298   1.8354380   0.0000256      0.628    LCF    A
 146879345                                 6 1468.301342    0.001043   3.0135580   0.0001184      0.434    LCF    A
 147026702                              9-10 1544.486644    0.030953   2.0728219   0.0000610      0.456    LCF    A
 147083089                                 1 1325.335066    0.000355   0.3627438   0.0000002      0.739    LCF     
 147102369                               7-8 1494.964944    0.000400   4.1270975   0.0000490      0.332    LCF     
 147131974                                 1 1325.718359    0.000041   0.8016887   0.0000111      0.593    LCF     
 147185619                               6-7 1506.232091    0.183984  32.2753745   0.0462116      0.284    LCF    A
 147201138                                 1 1325.938198    0.000049   1.8805348   0.0000068      0.557    LCF     
 147214032                              9-10 1545.859987    0.000502   2.4877086   0.0000271      0.488    LCF    A
 147314529                            6-7,33 1468.440816    0.000154   0.9256059   0.0000004      0.601    LCF     
 147406559                                28 2063.027388    0.000830  21.6219603   0.0010410      0.072    LCF    A
 147576476                          14,20-21 1684.792069    0.000073   2.2195336   0.0000009      0.578    LCF     
 147610499                             20-21 1842.638812    0.001139   0.5288505   0.0000002      0.750    LCF     
 147611185                          14,20-21 1683.714853    0.000072   0.3683311   0.0000002      0.999    LCF     
 147611197                          14,20-21 1683.699036    0.000116   0.3795969   0.0000002      0.979    LCF     
 147625755                       14-15,21-22 1711.916673    0.000142   0.6758391   0.0000001      0.627    LCF     
 147686743                       14-15,21-22 1725.704933    0.000127  16.1688794   0.0000180      0.155    LCF     
 147950620                          14,20-21 1684.924518    0.000760   2.3106307   0.0000082      0.221    LCF    A
 147975720                               6-7 1472.043022    0.000056   2.8502226   0.0000133      0.179    LCF    A
 148081648                                11 1596.946160    0.001454   0.3770891   0.0000300      0.403    LCF     
 148081650                                11 1597.165718    0.002139   0.3775014   0.0003523      0.577    LCF     
 148158540                                11 1601.288752    0.000301   1.8495522   0.0000528      0.544    LCF     
 148274098                               6-7 1469.176307    0.000180   4.0532497   0.0000389      0.636    LCF     
 148392309                                19 1815.523448    0.002529   2.7915561   0.0051990      0.513    LCF     
 148544875                                 9 1558.189862    0.000271   3.4879971   0.0001097      0.176    LCF     
 148611095                                 9 1546.984106    0.000231   4.8374698   0.0000898      0.146    LCF     
 148612685                                 9 1544.486842    0.000852   5.0101293   0.0002520      0.179    LCF     
 148656659                             21-22 1871.376280    0.000226   1.6566498   0.0000179      0.510    LCF     
 148781497                             16,23 1739.710148    0.000232   2.5399053   0.0000043      0.487    LCF     
 148914403                          14-15,21 1690.492994    0.000418  18.2901954   0.0000225      0.081    LCF     
 148920245                               7-8 1494.852613               0.6853446                  0.373    LCF     
 148963419                          15,21-22 1711.514563    0.000062   0.5681639   0.0000002      0.635    LCF     
 149010208                              2,29 1356.617948    0.000716   3.4372911   0.0000106      0.489    LCF     
 149030418                                12 1627.977644    0.003713   1.7402013   0.0003106      0.443    LCF     
 149160359                             11-13 1598.974514    0.000169   1.1207351   0.0000018      0.694    LCF     
 149319411                               7-8 1492.443425    0.000629   4.7521262   0.0000044      0.366    LCF     
 149438705                                21 1870.478750    0.015501   0.2641329   0.0000444      0.465    LCF     
 149470723                                22 1900.415233    0.001584   1.7368043   0.0001699      0.621    LCF     
 149473467              1-4,6-13,27-34,36-37 1325.848446    0.001288   1.0948857   0.0000028      0.606    LCF     
 149566964                                23 1930.572913    0.000430   4.8135852   0.0001133      0.281    LCF     
 149573659               4-11,13,27-31,33-37 1412.492457    0.000143   4.3737190   0.0000012      0.175    LCF     
 149583965                                23 1930.235683    0.000543   0.4627844   0.0000028      0.893    LCF     
 149603524              1-4,6-13,27-34,36-37 1599.618729    0.000099   8.8238820   0.0000067      0.246    LCF    A
 149622009                                23 1930.469541    0.001325   0.2552290   0.0000004      0.733    LCF     
 149629043                           9-11,13 1545.760118    0.000121   2.1881105   0.0000012      0.455    LCF     
 149833117                                20 1843.547182    0.000633   4.0524213   0.0002341      0.246    LCF    A
 149837469                                 2 1354.329117    0.000023   0.3855918   0.0000004      0.748    LCF     
 149861542                              5,31 1439.719623    0.005640   3.6586352   0.0000288      0.444    LCF     
 149976187                           7,10,13 1492.372537    0.000025   0.8968788   0.0000002      0.674    LCF    A
 149990841   9,11-12,27-29,31-32,34-35,37-39 1546.241716    0.000799   4.4531840   0.0000064      0.165    LCF    A
 150031040                                12 1637.189019    2.936542   9.7627033   0.0125344      0.256    LCF    A
 150101472         1-2,4-9,11-12,27-29,31-39 1547.331721    0.000589   3.2785242   0.0000024      0.352    LCF    A
 150101476                           9,11-12 1547.330390    0.000495   3.2785754   0.0000229      0.411    LCF     
 150101799                             11-12 1599.099274    0.001665   1.5772270   0.0000748      0.341    LCF     
 150187916                   1-9,11-13,28-36 1599.304121    0.000034   1.1162148   0.0000008      0.920    LCF     
 150225473                                21 1870.745060    0.000689   0.4183780   0.0000221      0.605    LCF     
 150251466                                21 1876.467284    0.000569  12.3875684   0.0002578      0.095    LCF     
 150282779                               7-8 1493.729510    0.013388   5.7593793   0.0047069      0.588    LCF     
 150284425                            7-8,34 1491.992257    0.000402   3.0044462   0.0000018      0.377    LCF     
 150300654                             11-13 1599.459017    0.000774   5.4498972   0.0000463      0.366    LCF     
 150326668                             15,22 1712.397394    0.000771   2.9578471   0.0000172      0.449    LCF     
 150357064                             11-13 1599.490904    0.000085   2.9787011   0.0000048      0.303    LCF     
 150361911                              9-13 1545.543040    0.000099   2.4938523   0.0000028      0.461    LCF     
 150388753                          15-16,22 1711.620587    0.036892   1.4135516   0.0000009      0.869    LCF     
 150390189                                 8 1325.926756    0.016038   1.2694631   0.0001106      0.461    LCF    A
 150442264        1-3,5-13,27-30,32-33,35-37 1326.987074    0.013449   2.9816876   0.0000348      0.671    LCF     
 150443185                               5-6 1440.224862    0.000034   2.5936476   0.0000028      0.520    LCF     
 151267228                           7,34-35 1497.219012    0.811568   9.1601819   0.0112026      0.297    LCF    A
 151300352                                12 1627.705425    0.000119   0.6214257   0.0000241      0.710    LCF     
 151516273                               5-6 1438.795366    0.146349   1.1780815   0.0000149      0.936    LCF     
 151587650                               5-6 1443.264134    0.014079   4.9516489   0.0005113      0.946    LCF     
 151681127                                 9 1552.916879    0.000877  10.1987241   0.0018931      0.175    LCF    A
 151826930                              9-10 1546.042888    0.000225   2.6952751   0.0000312      0.485    LCF     
 152147549                                10 1570.810460    0.000177   0.2294902   0.0000004      0.746    LCF     
 152223725                                 1 1325.454744    0.000885   4.4361742   0.0002602      0.542    LCF     
 152362660                                 5 1438.391479    0.000262   0.3958655   0.0000004      0.841    LCF     
 152377056                                12 1627.972126    0.000094   0.9432620   0.0000054      0.571    LCF     
 152507230                               4-5 1411.185142    0.000003   0.3116403   0.0000000      0.707    LCF     
 152592870                           4,31-32 1411.357163    0.000027   0.5138514   0.0000000      0.662    LCF     
 152825521                                 1 1325.548543    0.000361   0.7431320   0.0000081      0.583    LCF     
